customer_id,transaction_date,amount
CUST_291,2022-07-30,26.6
CUST_24,2020-09-12,53.95
CUST_548,2022-09-18,63.32
CUST_0,2021-12-28,9.95
CUST_910,2022-05-29,32.87
CUST_548,2022-03-25,10.19
CUST_140,2023-04-10,21.95
CUST_743,2021-10-10,23.51
CUST_647,2022-09-26,10.55
CUST_900,2021-04-15,13.89
CUST_187,2023-11-08,24.05
CUST_127,2021-11-20,21.94
CUST_200,2021-11-30,12.07
CUST_126,2021-05-21,14.17
CUST_256,2022-09-18,9.53
CUST_675,2022-10-06,11.01
CUST_546,2022-03-14,16.68
CUST_193,2022-04-10,32.91
CUST_702,2023-09-10,35.06
CUST_103,2020-08-01,50.24
CUST_534,2023-05-16,24.83
CUST_264,2020-06-17,22.07
CUST_801,2023-09-15,25.73
CUST_941,2023-07-27,25.6
CUST_973,2022-09-04,8.95
CUST_383,2023-08-21,51.65
CUST_259,2020-05-25,7.65
CUST_413,2021-05-30,35.67
CUST_990,2023-01-18,20.66
CUST_357,2021-03-28,11.65
CUST_74,2020-02-29,26.2
CUST_354,2023-08-27,18.93
CUST_583,2021-06-11,14.28
CUST_770,2023-06-04,10.07
CUST_909,2022-10-20,9.65
CUST_187,2021-04-18,14.8
CUST_972,2022-01-26,16.55
CUST_684,2022-02-20,10.97
CUST_991,2023-01-07,20.48
CUST_289,2021-03-08,11.77
CUST_44,2023-03-22,24.05
CUST_572,2021-02-04,37.18
CUST_82,2023-07-26,23.21
CUST_122,2020-02-26,19.16
CUST_357,2022-09-29,15.37
CUST_527,2020-07-04,41.39
CUST_65,2021-02-01,18.23
CUST_935,2021-08-27,69.76
CUST_656,2022-02-26,11.12
CUST_374,2020-06-06,23.22
CUST_161,2023-10-14,40.71
CUST_745,2021-08-11,14.22
CUST_379,2021-04-10,17.85
CUST_655,2021-03-21,27.47
CUST_357,2022-03-11,24.38
CUST_187,2023-01-01,26.57
CUST_321,2022-07-17,35.88
CUST_449,2020-01-17,16.89
CUST_473,2021-12-31,41.2
CUST_12,2020-11-21,8.5
CUST_183,2022-09-21,34.42
CUST_110,2021-09-04,35.64
CUST_926,2021-06-29,13.64
CUST_507,2021-08-18,9.72
CUST_289,2022-07-09,17.88
CUST_294,2022-04-21,24.58
CUST_450,2023-05-10,16.99
CUST_903,2020-12-09,25.82
CUST_214,2022-05-08,52.92
